"일자","요일","성별","연령","발신지_시도","발신지_구","발신지_동","통화건수"
"20190906","금","여","40대","서울특별시","동대문구","장안동","21"
"20190906","금","남","10대","서울특별시","동대문구","제기동","5"
"20190906","금","남","30대","서울특별시","동대문구","제기동","8"
"20190906","금","남","30대","서울특별시","동대문구","전농동","5"
"20190906","금","남","30대","서울특별시","동대문구","답십리동","5"
"20190906","금","여","60대이상","서울특별시","동대문구","장안동","6"
"20190906","금","여","60대이상","서울특별시","동대문구","제기동","5"
"20190906","금","여","30대","서울특별시","동대문구","장안동","7"
"20190906","금","여","30대","서울특별시","동대문구","제기동","8"
"20190906","금","여","10대","서울특별시","동대문구","장안동","5"
"20190906","금","남","60대이상","서울특별시","동대문구","장안동","5"
"20190906","금","남","60대이상","서울특별시","동대문구","제기동","5"
"20190906","금","남","20대","서울특별시","동대문구","제기동","14"
"20190906","금","여","40대","서울특별시","동대문구","제기동","14"
"20190906","금","남","20대","서울특별시","동대문구","장안동","12"
"20190906","금","남","50대","서울특별시","동대문구","제기동","5"
"20190906","금","남","50대","서울특별시","동대문구","장안동","5"
"20190906","금","남","30대","서울특별시","동대문구","장안동","7"
"20190906","금","남","30대","서울특별시","동작구","상도1동","5"
"20190906","금","여","30대","서울특별시","동작구","본동","5"
"20190906","금","남","20대","서울특별시","동작구","본동","5"
"20190906","금","여","50대","서울특별시","동작구","본동","5"
"20190906","금","남","60대이상","서울특별시","동작구","상도동","5"
"20190906","금","남","40대","서울특별시","동작구","사당동","5"
"20190906","금","여","20대","서울특별시","동작구","사당동","5"
"20190906","금","여","40대","서울특별시","동작구","본동","5"
"20190906","금","여","30대","서울특별시","동작구","사당동","5"
"20190906","금","여","40대","서울특별시","동작구","사당동","5"
"20190906","금","여","50대","서울특별시","동작구","사당동","5"
"20190906","금","남","60대이상","서울특별시","동작구","사당동","5"
"20190906","금","남","60대이상","서울특별시","동작구","상도1동","5"
"20190906","금","여","30대","서울특별시","마포구","합정동","5"
"20190906","금","남","10대","서울특별시","마포구","상암동","5"
"20190906","금","남","20대","서울특별시","마포구","공덕동","5"
"20190906","금","남","20대","서울특별시","마포구","동교동","5"
"20190906","금","남","20대","서울특별시","마포구","상암동","14"
"20190906","금","남","20대","서울특별시","마포구","합정동","9"
"20190906","금","여","60대이상","서울특별시","마포구","합정동","5"
"20190906","금","여","60대이상","서울특별시","마포구","상암동","5"
"20190906","금","여","60대이상","서울특별시","마포구","망원동","5"
"20190906","금","남","30대","서울특별시","마포구","망원동","5"
"20190906","금","남","30대","서울특별시","마포구","상암동","6"
"20190906","금","남","30대","서울특별시","마포구","합정동","5"
"20190906","금","여","50대","서울특별시","마포구","합정동","5"
"20190906","금","여","50대","서울특별시","마포구","상암동","5"
"20190906","금","여","50대","서울특별시","마포구","노고산동","5"
"20190906","금","남","40대","서울특별시","마포구","동교동","5"
"20190906","금","남","40대","서울특별시","마포구","상암동","9"
"20190906","금","남","40대","서울특별시","마포구","합정동","5"
"20190906","금","남","50대","서울특별시","마포구","상암동","5"
"20190906","금","남","50대","서울특별시","마포구","합정동","5"
"20190906","금","남","60대이상","서울특별시","마포구","합정동","5"
"20190906","금","여","40대","서울특별시","마포구","합정동","5"
"20190906","금","여","40대","서울특별시","마포구","상암동","15"
"20190906","금","여","10대","서울특별시","마포구","망원동","5"
"20190906","금","여","40대","서울특별시","마포구","공덕동","5"
"20190906","금","여","20대","서울특별시","마포구","마포동","5"
"20190906","금","여","20대","서울특별시","마포구","상암동","5"
"20190906","금","여","20대","서울특별시","마포구","합정동","5"
"20190906","금","여","30대","서울특별시","마포구","동교동","5"
"20190906","금","여","30대","서울특별시","마포구","마포동","5"
"20190906","금","여","30대","서울특별시","마포구","상암동","9"
"20190906","금","남","40대","서울특별시","서대문구","홍제동","5"
"20190906","금","남","40대","서울특별시","서대문구","연희동","7"
"20190906","금","남","40대","서울특별시","서대문구","대현동","5"
"20190906","금","여","50대","서울특별시","서대문구","대현동","5"
"20190906","금","여","50대","서울특별시","서대문구","연희동","8"
"20190906","금","여","50대","서울특별시","서대문구","홍제동","5"
"20190906","금","여","40대","서울특별시","서대문구","연희동","25"
"20190906","금","여","40대","서울특별시","서대문구","대현동","7"
"20190906","금","여","40대","서울특별시","서대문구","남가좌동","5"
"20190906","금","남","20대","서울특별시","서대문구","대현동","6"
"20190906","금","남","30대","서울특별시","서대문구","홍제동","8"
"20190906","금","여","30대","서울특별시","서대문구","홍제동","8"
"20190906","금","남","30대","서울특별시","서대문구","연희동","15"
"20190906","금","여","40대","서울특별시","서대문구","홍제동","9"
"20190906","금","여","30대","서울특별시","서대문구","창천동","5"
"20190906","금","여","30대","서울특별시","서대문구","연희동","17"
"20190906","금","여","30대","서울특별시","서대문구","대현동","5"
"20190906","금","여","20대","서울특별시","서대문구","대현동","5"
"20190906","금","여","20대","서울특별시","서대문구","연희동","17"
"20190906","금","여","20대","서울특별시","서대문구","충정로2가","5"
"20190906","금","여","20대","서울특별시","서대문구","홍제동","6"
"20190906","금","남","30대","서울특별시","서대문구","북가좌동","5"
"20190906","금","남","50대","서울특별시","서대문구","홍제동","5"
"20190906","금","남","50대","서울특별시","서대문구","연희동","8"
"20190906","금","남","50대","서울특별시","서대문구","대현동","5"
"20190906","금","남","30대","서울특별시","서대문구","대현동","5"
"20190906","금","남","60대이상","서울특별시","서대문구","홍제동","5"
"20190906","금","남","60대이상","서울특별시","서대문구","연희동","5"
"20190906","금","남","60대이상","서울특별시","서대문구","대현동","5"
"20190906","금","남","10대","서울특별시","서대문구","연희동","5"
"20190906","금","남","10대","서울특별시","서대문구","홍제동","5"
"20190906","금","여","10대","서울특별시","서대문구","연희동","5"
"20190906","금","여","60대이상","서울특별시","서대문구","연희동","7"
"20190906","금","여","60대이상","서울특별시","서대문구","북가좌동","5"
"20190906","금","여","60대이상","서울특별시","서대문구","홍제동","5"
"20190906","금","남","20대","서울특별시","서대문구","홍제동","7"
"20190906","금","남","20대","서울특별시","서대문구","연희동","23"
"20190906","금","남","30대","서울특별시","서초구","양재동","5"
"20190906","금","남","30대","서울특별시","서초구","서초동","5"
"20190906","금","남","30대","서울특별시","서초구","방배동","12"
"20190906","금","남","30대","서울특별시","서초구","반포동","5"
"20190906","금","여","40대","서울특별시","서초구","방배동","21"
"20190906","금","여","40대","서울특별시","서초구","반포동","8"
"20190906","금","남","20대","서울특별시","서초구","양재동","5"
"20190906","금","남","20대","서울특별시","서초구","서초동","5"
"20190906","금","남","20대","서울특별시","서초구","방배동","13"
"20190906","금","남","20대","서울특별시","서초구","반포동","5"
"20190906","금","여","10대","서울특별시","서초구","방배동","5"
"20190906","금","여","30대","서울특별시","서초구","반포동","5"
"20190906","금","남","50대","서울특별시","서초구","양재동","5"
"20190906","금","남","50대","서울특별시","서초구","방배동","5"
"20190906","금","남","50대","서울특별시","서초구","반포동","5"
"20190906","금","여","30대","서울특별시","서초구","방배동","10"
"20190906","금","남","60대이상","서울특별시","서초구","양재동","5"
"20190906","금","남","40대","서울특별시","서초구","양재동","5"
"20190906","금","남","40대","서울특별시","서초구","방배동","11"
"20190906","금","남","40대","서울특별시","서초구","반포동","5"
"20190906","금","여","50대","서울특별시","서초구","반포동","5"
"20190906","금","여","50대","서울특별시","서초구","방배동","6"
"20190906","금","여","50대","서울특별시","서초구","서초동","5"
"20190906","금","여","50대","서울특별시","서초구","양재동","5"
"20190906","금","남","60대이상","서울특별시","서초구","방배동","5"
"20190906","금","여","30대","서울특별시","서초구","서초동","5"
"20190906","금","여","30대","서울특별시","서초구","양재동","5"
"20190906","금","여","20대","서울특별시","서초구","반포동","5"
"20190906","금","여","20대","서울특별시","서초구","방배동","14"
"20190906","금","여","20대","서울특별시","서초구","서초동","5"
"20190906","금","여","20대","서울특별시","서초구","양재동","5"
"20190906","금","여","20대","서울특별시","서초구","잠원동","5"
"20190906","금","남","10대","서울특별시","서초구","방배동","5"
"20190906","금","여","60대이상","서울특별시","서초구","방배동","5"
"20190906","금","여","60대이상","서울특별시","서초구","반포동","5"
"20190906","금","여","10대","서울특별시","서초구","반포동","5"
"20190906","금","여","40대","서울특별시","서초구","양재동","6"
"20190906","금","여","40대","서울특별시","성동구","성수동2가","50"
"20190906","금","남","60대이상","서울특별시","성동구","옥수동","5"
"20190906","금","남","60대이상","서울특별시","성동구","성수동2가","5"
"20190906","금","여","10대","서울특별시","성동구","성수동2가","5"
"20190906","금","여","10대","서울특별시","성동구","옥수동","5"
"20190906","금","여","40대","서울특별시","성동구","옥수동","5"
"20190906","금","남","50대","서울특별시","성동구","옥수동","5"
"20190906","금","남","50대","서울특별시","성동구","성수동2가","13"
"20190906","금","남","40대","서울특별시","성동구","옥수동","5"
"20190906","금","남","40대","서울특별시","성동구","성수동2가","13"
"20190906","금","여","50대","서울특별시","성동구","성수동2가","13"
"20190906","금","여","50대","서울특별시","성동구","옥수동","5"
"20190906","금","여","20대","서울특별시","성동구","성수동2가","37"
"20190906","금","여","20대","서울특별시","성동구","옥수동","5"
"20190906","금","여","20대","서울특별시","성동구","행당동","5"
"20190906","금","남","30대","서울특별시","성동구","옥수동","7"
"20190906","금","남","30대","서울특별시","성동구","성수동2가","29"
"20190906","금","남","20대","서울특별시","성동구","하왕십리동","5"
"20190906","금","남","20대","서울특별시","성동구","옥수동","5"
"20190906","금","남","20대","서울특별시","성동구","성수동2가","39"
"20190906","금","여","60대이상","서울특별시","성동구","성수동2가","5"
"20190906","금","여","60대이상","서울특별시","성동구","옥수동","5"
"20190906","금","남","10대","서울특별시","성동구","성수동2가","5"
"20190906","금","여","30대","서울특별시","성동구","옥수동","5"
"20190906","금","여","30대","서울특별시","성동구","성수동2가","26"
"20190906","금","남","30대","서울특별시","성북구","종암동","5"
"20190906","금","여","40대","서울특별시","성북구","하월곡동","5"
"20190906","금","여","40대","서울특별시","성북구","정릉동","5"
"20190906","금","여","60대이상","서울특별시","성북구","동선동2가","5"
"20190906","금","남","10대","서울특별시","성북구","삼선동5가","5"
"20190906","금","남","10대","서울특별시","성북구","동선동2가","5"
"20190906","금","여","40대","서울특별시","성북구","안암동5가","5"
"20190906","금","여","20대","서울특별시","성북구","하월곡동","5"
"20190906","금","여","20대","서울특별시","성북구","동선동2가","11"
"20190906","금","여","20대","서울특별시","성북구","동선동1가","5"
"20190906","금","여","30대","서울특별시","성북구","정릉동","5"
"20190906","금","여","30대","서울특별시","성북구","동선동2가","5"
"20190906","금","여","40대","서울특별시","성북구","동선동2가","10"
"20190906","금","남","60대이상","서울특별시","성북구","동선동2가","5"
"20190906","금","남","30대","서울특별시","성북구","하월곡동","5"
"20190906","금","여","50대","서울특별시","성북구","동선동2가","5"
"20190906","금","남","40대","서울특별시","성북구","동선동2가","5"
"20190906","금","남","50대","서울특별시","성북구","돈암동","5"
"20190906","금","남","50대","서울특별시","성북구","동선동2가","5"
"20190906","금","남","50대","서울특별시","성북구","안암동5가","5"
"20190906","금","남","20대","서울특별시","성북구","돈암동","5"
"20190906","금","남","20대","서울특별시","성북구","동선동2가","8"
"20190906","금","남","20대","서울특별시","성북구","삼선동5가","5"
"20190906","금","남","30대","서울특별시","성북구","동선동2가","5"
"20190906","금","남","30대","서울특별시","성북구","정릉동","5"
"20190906","금","여","60대이상","서울특별시","송파구","송파동","10"
"20190906","금","남","10대","서울특별시","송파구","가락동","5"
"20190906","금","남","10대","서울특별시","송파구","송파동","5"
"20190906","금","남","20대","서울특별시","송파구","가락동","5"
"20190906","금","남","20대","서울특별시","송파구","송파동","14"
"20190906","금","남","30대","서울특별시","송파구","가락동","5"
"20190906","금","남","30대","서울특별시","송파구","송파동","8"
"20190906","금","남","40대","서울특별시","송파구","가락동","5"
"20190906","금","남","40대","서울특별시","송파구","송파동","9"
"20190906","금","남","50대","서울특별시","송파구","가락동","5"
"20190906","금","남","50대","서울특별시","송파구","송파동","5"
"20190906","금","남","60대이상","서울특별시","송파구","가락동","5"
"20190906","금","남","60대이상","서울특별시","송파구","송파동","5"
"20190906","금","여","10대","서울특별시","송파구","가락동","5"
"20190906","금","여","10대","서울특별시","송파구","송파동","5"
"20190906","금","여","20대","서울특별시","송파구","가락동","5"
"20190906","금","여","20대","서울특별시","송파구","거여동","5"
"20190906","금","여","20대","서울특별시","송파구","방이동","5"
"20190906","금","여","20대","서울특별시","송파구","송파동","17"
"20190906","금","여","20대","서울특별시","송파구","잠실동","5"
"20190906","금","여","30대","서울특별시","송파구","가락동","5"
"20190906","금","여","30대","서울특별시","송파구","방이동","5"
"20190906","금","여","30대","서울특별시","송파구","송파동","15"
"20190906","금","여","40대","서울특별시","송파구","가락동","6"
"20190906","금","여","40대","서울특별시","송파구","송파동","17"
"20190906","금","여","50대","서울특별시","송파구","가락동","5"
"20190906","금","여","50대","서울특별시","송파구","송파동","8"
"20190906","금","여","60대이상","서울특별시","송파구","가락동","5"
"20190906","금","여","50대","서울특별시","양천구","목동","5"
"20190906","금","남","60대이상","서울특별시","양천구","신월동","5"
"20190906","금","남","30대","서울특별시","양천구","신월동","5"
"20190906","금","남","30대","서울특별시","양천구","신정동","5"
"20190906","금","여","40대","서울특별시","양천구","목동","5"
"20190906","금","여","40대","서울특별시","양천구","신정동","6"
"20190906","금","남","40대","서울특별시","양천구","목동","5"
"20190906","금","여","50대","서울특별시","양천구","신월동","5"
"20190906","금","여","50대","서울특별시","양천구","신정동","5"
"20190906","금","남","50대","서울특별시","양천구","신정동","5"
"20190906","금","여","20대","서울특별시","양천구","신정동","5"
"20190906","금","여","20대","서울특별시","양천구","목동","5"
"20190906","금","여","10대","서울특별시","양천구","신정동","5"
"20190906","금","여","30대","서울특별시","양천구","목동","5"
"20190906","금","여","60대이상","서울특별시","영등포구","신길동","5"
"20190906","금","여","60대이상","서울특별시","영등포구","대림동","5"
"20190906","금","남","10대","서울특별시","영등포구","신길동","5"
"20190906","금","남","10대","서울특별시","영등포구","여의도동","5"
"20190906","금","남","20대","서울특별시","영등포구","여의도동","5"
"20190906","금","여","30대","서울특별시","영등포구","영등포동2가","5"
"20190906","금","남","20대","서울특별시","영등포구","당산동6가","5"
"20190906","금","남","30대","서울특별시","영등포구","여의도동","5"
"20190906","금","여","50대","서울특별시","영등포구","대림동","5"
"20190906","금","남","40대","서울특별시","영등포구","여의도동","5"
"20190906","금","여","30대","서울특별시","영등포구","문래동3가","6"
"20190906","금","남","40대","서울특별시","영등포구","문래동3가","6"
"20190906","금","남","40대","서울특별시","영등포구","대림동","5"
"20190906","금","여","20대","서울특별시","영등포구","영등포동5가","5"
"20190906","금","여","20대","서울특별시","영등포구","신길동","5"
"20190906","금","여","20대","서울특별시","영등포구","문래동3가","5"
"20190906","금","여","20대","서울특별시","영등포구","대림동","5"
"20190906","금","남","60대이상","서울특별시","영등포구","문래동3가","5"
"20190906","금","여","50대","서울특별시","영등포구","문래동3가","8"
"20190906","금","남","20대","서울특별시","영등포구","대림동","5"
"20190906","금","남","20대","서울특별시","영등포구","문래동3가","7"
"20190906","금","남","20대","서울특별시","영등포구","신길동","5"
"20190906","금","남","50대","서울특별시","영등포구","문래동3가","5"
"20190906","금","남","30대","서울특별시","영등포구","신길동","5"
"20190906","금","여","40대","서울특별시","영등포구","영등포동8가","5"
"20190906","금","남","50대","서울특별시","영등포구","신길동","5"
"20190906","금","여","30대","서울특별시","영등포구","신길동","5"
"20190906","금","남","10대","서울특별시","영등포구","대림동","5"
"20190906","금","남","30대","서울특별시","영등포구","당산동6가","5"
"20190906","금","남","30대","서울특별시","영등포구","문래동3가","8"
"20190906","금","여","10대","서울특별시","영등포구","신길동","5"
"20190906","금","여","50대","서울특별시","영등포구","여의도동","5"
"20190906","금","여","40대","서울특별시","영등포구","문래동3가","9"
"20190906","금","여","40대","서울특별시","영등포구","신길동","5"
"20190906","금","여","40대","서울특별시","영등포구","여의도동","5"
"20190906","금","남","40대","서울특별시","용산구","한강로2가","5"
"20190906","금","남","30대","서울특별시","용산구","신계동","5"
"20190906","금","남","30대","서울특별시","용산구","한강로1가","5"
"20190906","금","남","30대","서울특별시","용산구","한강로2가","5"
"20190906","금","남","10대","서울특별시","용산구","한강로2가","5"
"20190906","금","여","30대","서울특별시","용산구","효창동","5"
"20190906","금","여","20대","서울특별시","용산구","효창동","5"
"20190906","금","여","20대","서울특별시","용산구","한강로2가","5"
"20190906","금","여","10대","서울특별시","용산구","한강로2가","5"
"20190906","금","남","20대","서울특별시","용산구","한강로2가","6"
"20190906","금","남","20대","서울특별시","용산구","한남동","5"
"20190906","금","남","20대","서울특별시","용산구","효창동","5"
"20190906","금","여","30대","서울특별시","용산구","한남동","5"
"20190906","금","남","60대이상","서울특별시","용산구","한강로2가","5"
"20190906","금","여","40대","서울특별시","용산구","신계동","5"
"20190906","금","여","40대","서울특별시","용산구","한강로2가","8"
"20190906","금","여","30대","서울특별시","용산구","한강로2가","7"
"20190906","금","여","30대","서울특별시","용산구","한강로1가","5"
"20190906","금","여","50대","서울특별시","용산구","한강로2가","5"
"20190906","금","여","50대","서울특별시","용산구","용산동2가","5"
"20190906","금","여","30대","서울특별시","용산구","이태원동","5"
"20190906","금","남","50대","서울특별시","용산구","한남동","5"
"20190906","금","남","50대","서울특별시","용산구","한강로2가","5"
"20190906","금","남","40대","서울특별시","용산구","한남동","5"
"20190906","금","남","20대","서울특별시","은평구","불광동","10"
"20190906","금","여","50대","서울특별시","은평구","불광동","14"
"20190906","금","남","30대","서울특별시","은평구","구산동","5"
"20190906","금","남","40대","서울특별시","은평구","증산동","5"
"20190906","금","남","60대이상","서울특별시","은평구","불광동","5"
"20190906","금","남","60대이상","서울특별시","은평구","증산동","5"
"20190906","금","남","40대","서울특별시","은평구","불광동","19"
"20190906","금","남","50대","서울특별시","은평구","불광동","5"
"20190906","금","남","50대","서울특별시","은평구","구산동","5"
"20190906","금","남","40대","서울특별시","은평구","대조동","5"
"20190906","금","남","40대","서울특별시","은평구","갈현동","5"
"20190906","금","여","10대","서울특별시","은평구","구산동","5"
"20190906","금","여","10대","서울특별시","은평구","불광동","5"
"20190906","금","여","20대","서울특별시","은평구","불광동","5"
"20190906","금","여","30대","서울특별시","은평구","불광동","8"
"20190906","금","여","30대","서울특별시","은평구","증산동","5"
"20190906","금","남","20대","서울특별시","은평구","증산동","5"
"20190906","금","남","10대","서울특별시","은평구","불광동","5"
"20190906","금","여","60대이상","서울특별시","은평구","불광동","5"
"20190906","금","여","40대","서울특별시","은평구","갈현동","5"
"20190906","금","여","40대","서울특별시","은평구","대조동","5"
"20190906","금","여","40대","서울특별시","은평구","불광동","27"
"20190906","금","여","40대","서울특별시","은평구","수색동","5"
"20190906","금","여","40대","서울특별시","은평구","증산동","5"
"20190906","금","남","30대","서울특별시","은평구","증산동","5"
"20190906","금","남","30대","서울특별시","은평구","불광동","12"
"20190906","금","여","30대","서울특별시","종로구","세종로","5"
"20190906","금","여","20대","서울특별시","종로구","평창동","5"
"20190906","금","여","20대","서울특별시","종로구","종로6가","5"
"20190906","금","여","20대","서울특별시","종로구","연지동","5"
"20190906","금","남","60대이상","서울특별시","종로구","종로6가","5"
"20190906","금","남","50대","서울특별시","종로구","창신동","5"
"20190906","금","여","40대","서울특별시","종로구","연지동","5"
"20190906","금","여","40대","서울특별시","종로구","적선동","5"
"20190906","금","남","50대","서울특별시","종로구","연지동","5"
"20190906","금","남","40대","서울특별시","종로구","종로6가","5"
"20190906","금","남","40대","서울특별시","종로구","연지동","7"
"20190906","금","남","30대","서울특별시","종로구","연지동","9"
"20190906","금","남","30대","서울특별시","종로구","안국동","5"
"20190906","금","여","50대","서울특별시","종로구","연지동","5"
"20190906","금","남","20대","서울특별시","종로구","창신동","5"
"20190906","금","남","20대","서울특별시","종로구","종로6가","5"
"20190906","금","남","20대","서울특별시","종로구","연지동","5"
"20190906","금","여","30대","서울특별시","종로구","연지동","5"
"20190906","금","여","40대","서울특별시","중구","충무로4가","5"
"20190906","금","여","20대","서울특별시","중구","남대문로2가","5"
"20190906","금","여","40대","서울특별시","중구","신당동","18"
"20190906","금","남","10대","서울특별시","중구","신당동","5"
"20190906","금","남","10대","서울특별시","중구","수하동","5"
"20190906","금","남","10대","서울특별시","중구","남대문로5가","5"
"20190906","금","여","20대","서울특별시","중구","남대문로5가","5"
"20190906","금","여","20대","서울특별시","중구","다동","5"
"20190906","금","여","20대","서울특별시","중구","수하동","7"
"20190906","금","여","20대","서울특별시","중구","신당동","15"
"20190906","금","여","60대이상","서울특별시","중구","신당동","5"
"20190906","금","여","60대이상","서울특별시","중구","남대문로5가","5"
"20190906","금","여","40대","서울특별시","중구","수하동","5"
"20190906","금","여","30대","서울특별시","중구","신당동","5"
"20190906","금","여","50대","서울특별시","중구","남대문로5가","5"
"20190906","금","여","50대","서울특별시","중구","수하동","5"
"20190906","금","여","50대","서울특별시","중구","신당동","11"
"20190906","금","남","40대","서울특별시","중구","수하동","5"
"20190906","금","여","40대","서울특별시","중구","남대문로5가","6"
"20190906","금","남","30대","서울특별시","중구","수하동","11"
"20190906","금","남","30대","서울특별시","중구","남대문로5가","7"
"20190906","금","남","50대","서울특별시","중구","남대문로5가","5"
"20190906","금","남","50대","서울특별시","중구","수하동","5"
"20190906","금","남","40대","서울특별시","중구","신당동","9"
"20190906","금","남","40대","서울특별시","중구","장충동2가","5"
"20190906","금","남","40대","서울특별시","중구","남대문로5가","6"
"20190906","금","남","20대","서울특별시","중구","신당동","15"
"20190906","금","남","20대","서울특별시","중구","수하동","5"
"20190906","금","남","20대","서울특별시","중구","남대문로5가","5"
"20190906","금","여","30대","서울특별시","중구","수하동","5"
"20190906","금","여","30대","서울특별시","중구","방산동","5"
"20190906","금","여","30대","서울특별시","중구","남대문로5가","6"
"20190906","금","남","50대","서울특별시","중구","신당동","5"
"20190906","금","남","30대","서울특별시","중구","흥인동","5"
"20190906","금","남","60대이상","서울특별시","중구","남대문로5가","5"
"20190906","금","남","60대이상","서울특별시","중구","수하동","5"
"20190906","금","남","60대이상","서울특별시","중구","신당동","7"
"20190906","금","남","30대","서울특별시","중구","신당동","16"
"20190906","금","여","10대","서울특별시","중구","남대문로5가","5"
"20190906","금","여","10대","서울특별시","중구","신당동","8"
"20190906","금","남","30대","서울특별시","중랑구","면목동","14"
"20190906","금","남","40대","서울특별시","중랑구","면목동","14"
"20190906","금","여","40대","서울특별시","중랑구","묵동","5"
"20190906","금","여","40대","서울특별시","중랑구","면목동","17"
"20190906","금","여","50대","서울특별시","중랑구","면목동","8"
"20190906","금","남","20대","서울특별시","중랑구","중화동","5"
"20190906","금","남","20대","서울특별시","중랑구","신내동","5"
"20190906","금","남","20대","서울특별시","중랑구","면목동","13"
"20190906","금","남","50대","서울특별시","중랑구","면목동","9"
"20190906","금","남","60대이상","서울특별시","중랑구","면목동","5"
"20190906","금","여","10대","서울특별시","중랑구","면목동","5"
"20190906","금","남","10대","서울특별시","중랑구","면목동","5"
"20190906","금","여","20대","서울특별시","중랑구","면목동","7"
"20190906","금","여","20대","서울특별시","중랑구","신내동","5"
"20190906","금","여","20대","서울특별시","중랑구","중화동","5"
"20190906","금","여","60대이상","서울특별시","중랑구","면목동","5"
"20190906","금","여","60대이상","서울특별시","중랑구","중화동","5"
"20190906","금","여","30대","서울특별시","중랑구","면목동","10"
"20190906","금","남","30대","서울특별시","중랑구","중화동","5"
"20190907","토","남","30대","서울특별시","강남구","삼성동","26"
"20190907","토","남","30대","서울특별시","강남구","도곡동","5"
"20190907","토","남","30대","서울특별시","강남구","논현동","12"
"20190907","토","남","30대","서울특별시","강남구","개포동","7"
"20190907","토","남","10대","서울특별시","강남구","대치동","5"
"20190907","토","여","60대이상","서울특별시","강남구","역삼동","5"
"20190907","토","여","60대이상","서울특별시","강남구","삼성동","7"
"20190907","토","여","60대이상","서울특별시","강남구","논현동","5"
"20190907","토","여","60대이상","서울특별시","강남구","개포동","5"
"20190907","토","여","50대","서울특별시","강남구","역삼동","5"
"20190907","토","여","50대","서울특별시","강남구","신사동","5"
"20190907","토","여","50대","서울특별시","강남구","수서동","5"
"20190907","토","여","50대","서울특별시","강남구","삼성동","17"
"20190907","토","여","50대","서울특별시","강남구","논현동","5"
"20190907","토","여","50대","서울특별시","강남구","개포동","5"
"20190907","토","여","40대","서울특별시","강남구","역삼동","10"
"20190907","토","여","40대","서울특별시","강남구","신사동","5"
"20190907","토","여","40대","서울특별시","강남구","삼성동","26"
"20190907","토","여","40대","서울특별시","강남구","도곡동","5"
"20190907","토","여","40대","서울특별시","강남구","논현동","7"
"20190907","토","여","40대","서울특별시","강남구","개포동","6"
"20190907","토","여","30대","서울특별시","강남구","역삼동","13"
"20190907","토","여","30대","서울특별시","강남구","신사동","5"
"20190907","토","여","30대","서울특별시","강남구","세곡동","5"
"20190907","토","여","30대","서울특별시","강남구","삼성동","13"
"20190907","토","여","30대","서울특별시","강남구","논현동","5"
"20190907","토","여","30대","서울특별시","강남구","개포동","5"
"20190907","토","여","20대","서울특별시","강남구","역삼동","5"
"20190907","토","여","20대","서울특별시","강남구","수서동","5"
"20190907","토","여","20대","서울특별시","강남구","삼성동","9"
"20190907","토","여","20대","서울특별시","강남구","논현동","5"
"20190907","토","여","20대","서울특별시","강남구","개포동","5"
"20190907","토","남","20대","서울특별시","강남구","개포동","5"
"20190907","토","남","20대","서울특별시","강남구","논현동","12"
"20190907","토","남","20대","서울특별시","강남구","도곡동","5"
"20190907","토","남","20대","서울특별시","강남구","삼성동","12"
"20190907","토","남","20대","서울특별시","강남구","역삼동","6"
"20190907","토","남","10대","서울특별시","강남구","삼성동","5"
"20190907","토","남","10대","서울특별시","강남구","역삼동","5"
"20190907","토","남","10대","서울특별시","강남구","개포동","5"
"20190907","토","여","10대","서울특별시","강남구","역삼동","5"
"20190907","토","여","10대","서울특별시","강남구","신사동","5"
"20190907","토","여","10대","서울특별시","강남구","삼성동","5"
"20190907","토","여","10대","서울특별시","강남구","개포동","5"
"20190907","토","남","60대이상","서울특별시","강남구","삼성동","5"
"20190907","토","남","60대이상","서울특별시","강남구","논현동","5"
"20190907","토","남","60대이상","서울특별시","강남구","개포동","5"
"20190907","토","남","50대","서울특별시","강남구","역삼동","6"
"20190907","토","남","50대","서울특별시","강남구","세곡동","5"
"20190907","토","남","50대","서울특별시","강남구","삼성동","9"
"20190907","토","남","50대","서울특별시","강남구","논현동","5"
"20190907","토","남","50대","서울특별시","강남구","개포동","5"
"20190907","토","남","40대","서울특별시","강남구","역삼동","9"
"20190907","토","남","40대","서울특별시","강남구","수서동","5"
"20190907","토","남","40대","서울특별시","강남구","삼성동","31"
"20190907","토","남","40대","서울특별시","강남구","대치동","5"
"20190907","토","남","40대","서울특별시","강남구","논현동","5"
"20190907","토","남","40대","서울특별시","강남구","개포동","5"
"20190907","토","남","30대","서울특별시","강남구","역삼동","17"
"20190907","토","남","30대","서울특별시","강남구","신사동","5"
"20190907","토","남","50대","서울특별시","강동구","천호동","5"
"20190907","토","여","10대","서울특별시","강동구","천호동","5"
"20190907","토","여","10대","서울특별시","강동구","성내동","5"
"20190907","토","남","50대","서울특별시","강동구","암사동","5"
"20190907","토","여","40대","서울특별시","강동구","천호동","5"
"20190907","토","여","40대","서울특별시","강동구","성내동","31"
"20190907","토","여","40대","서울특별시","강동구","상일동","28"
"20190907","토","남","50대","서울특별시","강동구","성내동","11"
"20190907","토","남","40대","서울특별시","강동구","성내동","20"
"20190907","토","남","40대","서울특별시","강동구","상일동","15"
"20190907","토","남","60대이상","서울특별시","강동구","성내동","12"
"20190907","토","남","60대이상","서울특별시","강동구","상일동","7"
"20190907","토","남","30대","서울특별시","강동구","천호동","5"
"20190907","토","여","30대","서울특별시","강동구","천호동","5"
"20190907","토","여","30대","서울특별시","강동구","성내동","21"
"20190907","토","여","30대","서울특별시","강동구","상일동","12"
